flight_date,registration,hour,position_count,avg_altitude,min_altitude
2025-03-18,N621FB,4,1308,1874.1016819571865443,0
2025-03-18,N622FB,5,1399,1859.5067905646890636,0
2025-03-18,N622FB,23,1244,1861.3143086816720257,0
2025-03-19,N622FB,0,1064,1851.6917293233082707,0
2025-03-19,N622FB,2,1265,1647.9051383399209486,0
2025-03-19,N622FB,3,946,1505.3911205073995772,0
2025-03-19,N623FB,3,627,1593.3811802232854864,0
2025-03-19,N623FB,4,1472,1593.3423913043478261,1275
2025-03-19,N622FB,5,1211,1786.2716763005780347,0
2025-03-19,N623FB,5,158,1729.5886075949367089,1250
2025-03-19,N623FB,23,947,1687.3284054910242872,0
2025-03-20,N623FB,0,1137,1479.8372911169744943,1000
2025-03-20,N623FB,1,69,1523.5507246376811594,0
2025-03-20,N623FB,2,1234,1629.5988654781199352,0
2025-03-20,N622FB,3,630,1573.2539682539682540,0
2025-03-20,N623FB,3,863,1610.2259559675550406,0
2025-03-20,N622FB,4,1394,1561.8005738880918221,1125
2025-03-20,N622FB,5,167,1614.6706586826347305,0
2025-03-20,N624FB,5,1294,1633.0564142194744977,0
2025-03-20,N623FB,22,5,0.00000000000000000000,0
2025-03-20,N623FB,23,89,1972.7528089887640449,1425
2025-03-21,N623FB,1,91,1854.9450549450549451,0
2025-03-21,N623FB,2,1281,1917.3692427790788447,1500
2025-03-21,N622FB,3,706,1692.3866855524079320,0
2025-03-21,N623FB,3,825,1917.9090909090909091,0
2025-03-21,N622FB,4,1382,1795.3328509406657019,1375
2025-03-21,N622FB,5,233,1662.1244635193133047,0
2025-03-21,N624FB,5,1385,1905.3249097472924188,0
2025-03-21,N623FB,23,1392,1861.5481321839080460,0
2025-03-22,N623FB,0,587,1963.6286201022146508,0
2025-03-22,N623FB,2,1252,1953.4544728434504792,0
2025-03-22,N622FB,3,687,1819.2503639010189229,0
2025-03-22,N623FB,3,817,1963.6474908200734394,0
2025-03-22,N622FB,4,1548,1632.8811369509043928,1375
2025-03-22,N622FB,5,221,1982.9185520361990950,0
2025-03-22,N624FB,5,1314,1882.5913242009132420,0
2025-03-22,N623FB,22,483,1871.8944099378881988,0
2025-03-23,N623FB,0,965,2081.1139896373056995,0
2025-03-23,N623FB,1,715,1799.3706293706293706,0
2025-03-23,N622FB,3,635,1998.8976377952755906,0
2025-03-23,N622FB,4,1345,2005.9479553903345725,1650
2025-03-23,N622FB,5,213,2206.4553990610328638,0
2025-03-23,N624FB,5,1508,2294.6949602122015915,0
2025-03-23,N624FB,22,308,1610.3084415584415584,0
2025-03-23,N624FB,23,1467,1620.0068166325835037,1425
2025-03-24,N624FB,0,1251,1610.6514788169464428,1350
2025-03-24,N624FB,2,831,1714.7111913357400722,0
2025-03-24,N623FB,3,692,1878.4320809248554913,0
2025-03-24,N624FB,3,1136,1786.3776408450704225,0
2025-03-24,N623FB,4,1535,1855.6188925081433225,1525
2025-03-24,N624FB,4,1,0.00000000000000000000,0
2025-03-24,N623FB,5,83,1760.2409638554216867,0
2025-03-24,N624FB,5,1400,1924.6071428571428571,0
2025-03-25,N624FB,2,1261,1787.1134020618556701,0
2025-03-25,N623FB,3,723,1689.5228215767634855,0
2025-03-25,N624FB,3,800,1811.2187500000000000,0
2025-03-25,N623FB,4,1440,1792.3437500000000000,1550
2025-03-25,N623FB,5,192,1839.3229166666666667,0
2025-03-25,N624FB,5,1360,1951.8933823529411765,0
2025-03-25,N624FB,23,1264,1817.8995253164556962,1575
2025-03-26,N624FB,0,1254,1869.8365231259968102,0
2025-03-26,N624FB,2,1079,2012.0713623725671918,0
2025-03-26,N623FB,3,580,1756.9827586206896552,0
2025-03-26,N624FB,3,1035,1975.4106280193236715,0
2025-03-26,N623FB,4,1513,1872.1744877726371447,1600
2025-03-26,N624FB,4,2,0.00000000000000000000,0
2025-03-26,N623FB,5,92,1920.9239130434782609,0
2025-03-26,N624FB,5,1296,2083.7962962962962963,0
2025-03-26,N624FB,23,127,2012.2047244094488189,0
2025-03-27,N624FB,2,1389,1781.4074874010079194,0
2025-03-27,N624FB,3,1070,1847.1728971962616822,0
2025-03-27,N624FB,5,1293,1993.1554524361948956,0
2025-03-27,N624FB,23,1204,1969.2068106312292359,0
2025-03-28,N624FB,0,833,2261.9747899159663866,0
2025-03-28,N624FB,1,83,1975.6024096385542169,0
2025-03-28,N624FB,2,1508,1974.1213527851458886,1675
2025-03-28,N623FB,3,732,1823.3265027322404372,0
2025-03-28,N624FB,3,883,2020.7248018120045300,0
2025-03-28,N623FB,4,1527,2106.1886051080550098,0
2025-03-28,N623FB,5,89,1862.6404494382022472,0
2025-03-28,N624FB,5,1085,1956.6589861751152074,0
2025-03-29,N624FB,1,444,2313.0067567567567568,0
2025-03-29,N624FB,2,1320,2016.0795454545454545,1675
2025-03-29,N623FB,3,613,1955.0570962479608483,0
2025-03-29,N624FB,3,426,2136.7957746478873239,0
2025-03-29,N623FB,4,1546,1941.4133247089262613,1750
2025-03-29,N623FB,5,173,1881.2138728323699422,1575
2025-03-29,N624FB,5,720,1993.7847222222222222,0
2025-03-29,N624FB,23,1193,2092.9798826487845767,0
2025-03-30,N624FB,0,786,2099.0776081424936387,0
2025-03-30,N624FB,2,1265,2092.1146245059288538,0
2025-03-30,N624FB,3,887,2066.9109357384441939,0
2025-03-30,N624FB,5,1388,1874.5677233429394813,0
2025-03-30,N624FB,23,1166,1892.3885077186963979,0
2025-03-31,N624FB,0,781,1973.4635083226632522,0
2025-03-31,N624FB,2,1135,1799.4493392070484581,0
2025-03-31,N624FB,3,799,1755.1314142678347935,0
2025-03-31,N624FB,4,1,0.00000000000000000000,0
2025-03-31,N624FB,5,1358,1904.6207658321060383,0
2025-03-31,N624FB,23,1126,1799.1119005328596803,0
2025-04-01,N624FB,0,705,1845.1418439716312057,0
2025-04-01,N624FB,2,1395,1957.2580645161290323,0
2025-04-01,N623FB,3,724,1914.6063535911602210,0
2025-04-01,N624FB,3,1014,1869.4773175542406312,0
2025-04-01,N623FB,4,1650,1918.6212121212121212,1625
2025-04-01,N623FB,5,618,1898.8268608414239482,0
2025-04-01,N624FB,5,1313,2075.6092916984006093,0
2025-04-01,N624FB,23,482,2139.6784232365145228,0
2025-04-02,N624FB,0,833,2080.8223289315726291,0
2025-04-02,N624FB,2,1066,1989.7279549718574109,0
2025-04-02,N624FB,3,730,1941.5068493150684932,0
2025-04-02,N624FB,5,1176,2171.4710884353741497,0
2025-04-02,N624FB,22,141,1996.8085106382978723,0
2025-04-02,N624FB,23,1470,1977.6020408163265306,1650
2025-04-03,N624FB,0,274,2070.2554744525547445,0
2025-04-03,N624FB,1,12,1437.5000000000000000,0
2025-04-03,N624FB,2,1380,2097.4818840579710145,1750
2025-04-03,N623FB,3,578,1978.5899653979238754,0
2025-04-03,N624FB,3,911,2181.0098792535675082,0
2025-04-03,N623FB,4,1451,1986.9745003445899380,1750
2025-04-03,N623FB,5,37,1749.3243243243243243,0
2025-04-03,N624FB,5,823,2036.8772782503037667,0
2025-04-03,N624FB,22,444,2118.3558558558558559,0
2025-04-03,N624FB,23,954,2030.5817610062893082,0
2025-04-04,N624FB,2,1492,2044.6883378016085791,0
2025-04-04,N623FB,3,609,1969.2528735632183908,0
2025-04-04,N624FB,3,828,2103.3514492753623188,0
2025-04-04,N623FB,4,1308,1788.4747706422018349,1550
2025-04-04,N623FB,5,126,1882.9365079365079365,0
2025-04-04,N624FB,5,1269,1927.5216706067769898,0
2025-04-04,N624FB,22,476,2423.8445378151260504,0
2025-04-04,N624FB,23,1356,2010.6563421828908555,1400
2025-04-05,N624FB,0,6,500.0000000000000000,0
2025-04-05,N624FB,1,162,1970.3703703703703704,1425
2025-04-05,N624FB,2,1551,1754.8033526756931012,1475
2025-04-05,N624FB,3,1236,1831.4724919093851133,0
2025-04-05,N625FB,3,650,1742.1923076923076923,0
2025-04-05,N625FB,4,1443,1894.1787941787941788,0
2025-04-05,N624FB,5,1355,1813.0811808118081181,0
2025-04-05,N625FB,5,3,0.00000000000000000000,0
2025-04-05,N624FB,22,37,1923.6486486486486486,1500
2025-04-05,N624FB,23,1201,1797.1065778517901749,0
2025-04-06,N624FB,0,491,1715.3767820773930754,0
2025-04-06,N624FB,2,1340,1838.8059701492537313,0
2025-04-06,N624FB,3,781,1851.1523687580025608,0
2025-04-06,N625FB,3,694,1752.7017291066282421,0
2025-04-06,N625FB,4,1176,1708.9923469387755102,1375
2025-04-06,N624FB,5,1411,2056.6442239546420978,0
2025-04-06,N625FB,5,839,1506.0786650774731824,0
2025-04-06,N624FB,23,1159,1775.4961173425366695,1275
2025-04-07,N624FB,0,1345,1571.8215613382899628,0
2025-04-07,N624FB,2,1098,1821.6074681238615665,0
2025-04-07,N623FB,3,508,1588.6811023622047244,0
2025-04-07,N624FB,3,1156,1652.9195501730103806,0
2025-04-07,N623FB,4,1108,1548.1723826714801444,1400
2025-04-07,N623FB,5,226,1760.7300884955752212,1325
2025-04-07,N623FB,23,892,1826.9618834080717489,0
2025-04-08,N623FB,0,1043,1732.4544582933844679,0
2025-04-08,N623FB,2,1073,1828.4016775396085741,0
2025-04-08,N623FB,3,851,1786.9565217391304348,1425
2025-04-08,N625FB,5,1535,2164.5114006514657980,1425
2025-04-08,N625FB,23,1186,1717.8962900505902192,0
2025-04-09,N625FB,0,863,1883.5747392815758980,0
2025-04-09,N625FB,2,1127,1942.4356699201419698,0
2025-04-09,N625FB,3,980,1715.3061224489795918,0
2025-04-09,N625FB,5,1209,1892.7832919768403639,0
2025-04-10,N624FB,2,1170,1692.8846153846153846,1500
2025-04-10,N623FB,3,576,1771.0069444444444444,0
2025-04-10,N624FB,3,1005,1671.1442786069651741,0
2025-04-10,N623FB,4,1380,1727.9710144927536232,1450
2025-04-10,N623FB,5,185,1799.5945945945945946,0
2025-04-10,N624FB,5,1442,1708.8245492371705964,0
2025-04-10,N622FB,22,67,1745.8955223880597015,0
2025-04-10,N622FB,23,1403,1750.3563791874554526,1450
2025-04-11,N622FB,0,576,1747.0052083333333333,0
2025-04-11,N622FB,1,196,1736.8622448979591837,0
2025-04-11,N622FB,2,1368,1843.9692982456140351,0
2025-04-11,N622FB,3,870,1930.5747126436781609,0
2025-04-11,N625FB,3,626,1859.7843450479233227,0
2025-04-11,N625FB,4,1535,1911.3192182410423453,1575
2025-04-11,N622FB,5,1258,1876.5103338632750397,1375
2025-04-11,N625FB,5,302,1810.1821192052980132,0
2025-04-11,N622FB,23,1222,1805.4418985270049100,0
2025-04-12,N622FB,0,910,1798.8736263736263736,0
2025-04-12,N622FB,2,1025,1810.1707317073170732,0
2025-04-12,N622FB,3,1135,1699.1850220264317181,0
2025-04-12,N624FB,3,608,1908.2236842105263158,0
2025-04-12,N624FB,4,1299,2015.5311778290993072,1600
2025-04-12,N622FB,5,1398,1797.1745350500715308,0
2025-04-12,N624FB,5,145,1875.1724137931034483,0
2025-04-12,N624FB,23,1003,2119.6410767696909272,0
2025-04-13,N624FB,0,1034,1955.4883945841392650,0
2025-04-13,N625FB,1,212,2068.0424528301886792,1650
2025-04-13,N624FB,2,1253,1975.4788507581803671,0
2025-04-13,N625FB,2,1231,2012.6523151909017059,0
2025-04-13,N622FB,3,677,1894.3870014771048744,0
2025-04-13,N624FB,3,766,1897.4869451697127937,0
2025-04-13,N622FB,4,1431,1924.0216631726065688,1475
2025-04-13,N622FB,5,171,1929.0935672514619883,0
2025-04-13,N624FB,5,1320,1981.7424242424242424,0
2025-04-13,N623FB,23,737,1971.5400271370420624,0
2025-04-14,N623FB,0,1288,1891.1102484472049689,0
2025-04-14,N623FB,2,1316,1839.4186930091185410,0
2025-04-14,N622FB,3,570,1751.0526315789473684,1525
2025-04-14,N623FB,3,1034,1810.0822050290135397,0
2025-04-14,N622FB,4,1340,1796.7910447761194030,1500
2025-04-14,N622FB,5,232,1975.3232758620689655,1500
2025-04-14,N623FB,5,933,1930.7341907824222937,0
2025-04-14,N622FB,23,1243,1812.3290426387771521,0
2025-04-15,N622FB,0,790,1856.2341772151898734,0
2025-04-15,N622FB,1,585,1824.0598290598290598,0
2025-04-15,N622FB,2,1456,1861.6243131868131868,1425
2025-04-15,N622FB,3,668,1657.2230538922155689,0
2025-04-15,N625FB,3,611,1961.7430441898527005,0
2025-04-15,N625FB,4,1324,1876.6993957703927492,1500
2025-04-15,N624FB,5,1473,1818.9069925322471147,0
2025-04-15,N625FB,5,328,1890.5487804878048780,0
2025-04-15,N622FB,23,1172,1988.2039249146757679,1625
2025-04-16,N622FB,0,815,1908.7423312883435583,0
2025-04-16,N622FB,2,1066,2014.0712945590994371,0
2025-04-16,N622FB,3,785,2018.9808917197452229,0
2025-04-16,N625FB,3,630,1890.6349206349206349,0
2025-04-16,N625FB,4,1399,1663.1165117941386705,1375
2025-04-16,N624FB,5,1208,2000.1655629139072848,1600
2025-04-16,N625FB,5,110,1960.6818181818181818,0
2025-04-16,N623FB,23,1227,2093.1947840260798696,0
2025-04-17,N623FB,0,656,2096.1509146341463415,0
2025-04-17,N623FB,2,1353,2074.6304508499630451,0
2025-04-17,N623FB,3,766,2000.1305483028720627,0
2025-04-17,N625FB,3,629,1893.3624801271860095,0
2025-04-17,N625FB,4,1259,2039.8927720413026211,1725
2025-04-17,N624FB,5,1372,1983.9650145772594752,1575
2025-04-17,N625FB,5,147,1967.0068027210884354,0
2025-04-17,N622FB,22,271,1838.4686346863468635,0
2025-04-17,N622FB,23,1463,1977.1189336978810663,1625
2025-04-18,N622FB,0,153,2118.9542483660130719,0
2025-04-18,N622FB,1,86,2000.8720930232558140,0
2025-04-18,N622FB,2,1453,1970.5953200275292498,1600
2025-04-18,N622FB,3,602,2255.8970099667774086,0
2025-04-18,N625FB,3,361,2031.8559556786703601,0
2025-04-18,N625FB,4,1432,1985.7541899441340782,1750
2025-04-18,N624FB,5,1447,1923.6523842432619212,0
2025-04-18,N625FB,5,220,2084.5454545454545455,0
2025-04-18,N622FB,23,1230,2072.5813008130081301,0
2025-04-19,N622FB,0,810,2029.5370370370370370,0
2025-04-19,N622FB,22,1,0.00000000000000000000,0
2025-04-19,N622FB,23,1325,1921.5471698113207547,0
2025-04-20,N622FB,0,484,2022.2107438016528926,0
2025-04-20,N622FB,1,85,1775.2941176470588235,0
2025-04-20,N622FB,2,1221,1890.2948402948402948,1500
2025-04-20,N622FB,3,536,1918.3768656716417910,0
2025-04-20,N625FB,3,388,1894.5231958762886598,0
2025-04-20,N622FB,4,1,0.00000000000000000000,0
2025-04-20,N625FB,4,1574,1696.1086404066073698,1400
2025-04-20,N622FB,5,1480,1646.2500000000000000,0
2025-04-20,N625FB,5,223,1668.8340807174887892,0
2025-04-20,N625FB,23,1200,1795.6875000000000000,0
2025-04-21,N625FB,0,1208,2005.8360927152317881,0
2025-04-21,N625FB,2,1284,1836.2344236760124611,0
2025-04-21,N622FB,3,597,1559.0871021775544389,0
2025-04-21,N625FB,3,988,1935.0455465587044534,0
2025-04-21,N622FB,4,1289,1700.5236617532971296,1450
2025-04-21,N622FB,5,111,1810.8108108108108108,0
2025-04-21,N625FB,5,1229,1865.5004068348250610,0
2025-04-21,N625FB,23,1162,2020.1161790017211704,0
2025-04-22,N625FB,0,829,1967.6417370325693607,0
2025-04-22,N625FB,2,1106,1953.1645569620253165,0
2025-04-22,N624FB,3,588,1972.0663265306122449,0
2025-04-22,N625FB,3,915,1980.7650273224043716,0
2025-04-22,N624FB,4,1266,1937.3222748815165877,1500
2025-04-22,N624FB,5,755,1750.7615894039735099,1550
2025-04-22,N625FB,5,1556,2135.2024421593830334,0
2025-04-22,N625FB,22,1442,2026.8030513176144244,1775
2025-04-22,N625FB,23,1136,1780.6338028169014085,0
2025-04-23,N625FB,1,883,2027.4348810872027180,0
2025-04-23,N625FB,2,1469,2089.2614023144996596,0
2025-04-23,N624FB,3,470,1865.9574468085106383,0
2025-04-23,N624FB,4,1462,1830.6771545827633379,1550
2025-04-23,N624FB,5,132,1962.3106060606060606,1600
2025-04-23,N625FB,5,1343,1982.8741623231571109,0
2025-04-23,N625FB,23,1158,1978.6269430051813472,0
2025-04-24,N625FB,0,1027,2211.5628042843232717,0
2025-04-24,N625FB,2,1130,2026.2168141592920354,0
2025-04-24,N624FB,3,634,1925.2365930599369085,0
2025-04-24,N625FB,3,1114,1998.0251346499102334,0
2025-04-24,N624FB,4,1351,1902.7202072538860104,1650
2025-04-24,N624FB,5,170,2027.5000000000000000,1575
2025-04-24,N625FB,5,1227,1968.6022819885900570,0
2025-04-24,N625FB,23,1452,1959.1081267217630854,0
2025-04-25,N625FB,0,825,1946.4242424242424242,0
2025-04-25,N625FB,1,217,1998.8479262672811060,0
2025-04-25,N625FB,2,1370,1961.7700729927007299,0
2025-04-25,N624FB,3,631,2102.0998415213946117,0
2025-04-25,N625FB,3,1181,1850.2540220152413209,0
2025-04-25,N624FB,4,1393,1999.9641062455132807,1650
2025-04-25,N624FB,5,171,1988.7426900584795322,0
2025-04-25,N625FB,5,1422,1888.2383966244725738,0
2025-04-25,N625FB,23,1212,2077.1658415841584158,0
2025-04-26,N625FB,0,702,2092.4501424501424501,0
2025-04-26,N625FB,2,704,1949.3963068181818182,0
2025-04-26,N624FB,3,660,2003.9015151515151515,0
2025-04-26,N625FB,3,867,1964.4175317185697809,0
2025-04-26,N624FB,4,1448,1933.7707182320441989,1575
2025-04-26,N624FB,5,452,2044.8561946902654867,1575
2025-04-26,N625FB,5,1330,1833.0075187969924812,0
2025-04-26,N622FB,22,7,1139.2857142857142857,0
2025-04-26,N622FB,23,1408,2061.0617897727272727,1525
2025-04-27,N622FB,0,418,2247.4880382775119617,0
2025-04-27,N622FB,2,1372,1716.0349854227405248,1550
2025-04-27,N622FB,3,666,2135.5105105105105105,1575
2025-04-27,N623FB,3,763,2033.8138925294888598,1575
2025-04-27,N623FB,4,1342,2019.1132637853949329,1600
2025-04-27,N624FB,4,1,0.00000000000000000000,0
2025-04-27,N623FB,5,267,2125.1872659176029963,0
2025-04-27,N624FB,5,1416,2057.7860169491525424,0
2025-04-27,N622FB,23,1248,1944.4911858974358974,0
2025-04-28,N622FB,0,785,1706.2420382165605096,0
2025-04-28,N622FB,2,1076,1749.4656133828996283,0
2025-04-28,N622FB,3,1139,1710.4697102721685689,0
2025-04-28,N624FB,3,590,1886.8220338983050847,0
2025-04-28,N624FB,4,1482,1737.2638326585695007,1450
2025-04-28,N622FB,5,1296,1996.2962962962962963,0
2025-04-28,N624FB,5,428,1682.2429906542056075,0
2025-04-28,N624FB,23,1216,1867.3519736842105263,0
2025-04-29,N624FB,0,1166,2146.6766723842195540,0
2025-04-29,N624FB,2,1307,1756.0635042081101760,0
2025-04-29,N622FB,3,669,1931.1285500747384155,0
2025-04-29,N624FB,3,1101,1792.0753860127157130,0
2025-04-29,N622FB,4,1369,1793.0423666910153397,1575
2025-04-29,N622FB,5,120,2073.7500000000000000,1450
2025-04-29,N624FB,5,1305,2283.0268199233716475,0
2025-04-29,N624FB,23,1101,2003.0881017257039055,0
2025-04-30,N624FB,0,1588,2210.9099496221662469,1550
2025-04-30,N624FB,1,5,310.0000000000000000,0
2025-04-30,N624FB,2,1173,1997.3358908780903666,0
2025-04-30,N622FB,3,717,2025.4184100418410042,0
2025-04-30,N624FB,3,1257,2035.6801909307875895,0
2025-04-30,N622FB,4,1640,2032.4847560975609756,1875
2025-04-30,N622FB,5,162,2045.6790123456790123,0
2025-04-30,N624FB,5,1290,1956.9767441860465116,0
2025-04-30,N622FB,22,1384,2256.5209537572254335,1675
2025-04-30,N622FB,23,536,1975.9328358208955224,0
2025-05-01,N622FB,2,1488,2046.4885752688172043,0
2025-05-01,N622FB,3,963,1990.2647975077881620,0
2025-05-01,N624FB,3,604,1955.1738410596026490,0
2025-05-01,N624FB,4,1321,1894.7956093868281605,1575
2025-05-01,N624FB,5,281,1979.9822064056939502,0
2025-05-01,N625FB,5,1359,1861.1479028697571744,0
2025-05-01,N624FB,22,71,2113.7323943661971831,0
2025-05-01,N624FB,23,1523,2108.6178594878529219,1850
2025-05-02,N624FB,0,517,2278.1431334622823985,0
2025-05-02,N624FB,1,17,1373.5294117647058824,0
2025-05-02,N624FB,2,1232,2160.9577922077922078,1700
2025-05-02,N624FB,3,863,2138.3256083429895713,0
2025-05-02,N625FB,3,556,2003.1474820143884892,0
2025-05-02,N625FB,4,1446,1963.2780082987551867,1625
2025-05-02,N624FB,5,1299,1923.9799846035411855,0
2025-05-02,N625FB,5,265,1936.1320754716981132,0
2025-05-02,N624FB,23,1165,2185.0858369098712446,0
2025-05-03,N624FB,0,709,2092.6657263751763047,0
2025-05-03,N624FB,2,1211,2096.2221304706853840,0
2025-05-03,N624FB,3,806,2117.0285359801488834,0
2025-05-03,N625FB,3,645,1904.6511627906976744,0
2025-05-03,N625FB,4,1460,2001.1472602739726027,1625
2025-05-03,N624FB,5,1288,2007.8222049689440994,0
2025-05-03,N625FB,5,176,1949.2897727272727273,0
2025-05-04,N622FB,2,1410,2138.7411347517730496,0
2025-05-04,N622FB,3,821,1995.8282582216808770,0
2025-05-04,N623FB,3,623,2012.3595505617977528,0
2025-05-04,N623FB,4,1305,2141.4176245210727969,1725
2025-05-04,N625FB,4,1,0.00000000000000000000,0
2025-05-04,N623FB,5,253,2065.7114624505928854,0
2025-05-04,N625FB,5,1345,1926.5799256505576208,0
2025-05-05,N623FB,3,603,2006.0945273631840796,0
2025-05-05,N623FB,4,1411,1895.3756201275690999,1625
2025-05-05,N625FB,4,1,0.00000000000000000000,0
2025-05-05,N623FB,5,162,1951.0802469135802469,0
2025-05-05,N625FB,5,1154,2053.0762564991334489,0
2025-05-05,N622FB,22,198,1890.7828282828282828,0
2025-05-05,N622FB,23,1290,1831.5697674418604651,1325
2025-05-06,N622FB,0,368,1975.5434782608695652,0
2025-05-06,N622FB,2,1373,1876.6751638747268755,0
2025-05-06,N625FB,2,191,1913.4816753926701571,0
2025-05-06,N622FB,3,632,2086.8670886075949367,0
2025-05-06,N625FB,3,1424,1917.2752808988764045,1575
2025-05-06,N622FB,4,210,2031.5476190476190476,0
2025-05-06,N625FB,4,934,2007.6284796573875803,0
2025-05-06,N622FB,5,1386,1933.9466089466089466,1625
2025-05-06,N622FB,22,1586,1702.7427490542244641,1475
2025-05-06,N622FB,23,368,1818.4103260869565217,0
2025-05-07,N622FB,2,1256,1803.5429936305732484,0
2025-05-07,N622FB,3,1078,1871.0111317254174397,0
2025-05-07,N625FB,3,704,1825.9943181818181818,0
2025-05-07,N622FB,4,4,0.00000000000000000000,0
2025-05-07,N625FB,4,1348,1815.8382789317507418,1500
2025-05-07,N622FB,5,1243,1887.3893805309734513,1450
2025-05-07,N625FB,5,85,1765.8823529411764706,0
2025-05-07,N622FB,23,1349,1845.4781319495922906,1475
2025-05-08,N622FB,0,761,2000.6570302233902760,0
2025-05-08,N622FB,2,1221,1938.5954135954135954,0
2025-05-08,N622FB,3,862,1803.5962877030162413,0
2025-05-08,N625FB,3,683,1658.2357247437774524,0
2025-05-08,N625FB,4,1489,1647.9012760241773002,1450
2025-05-08,N622FB,5,1190,1878.8025210084033613,0
2025-05-08,N625FB,5,288,1774.5659722222222222,1400
2025-05-08,N625FB,22,1433,2257.7110956036287509,1525
2025-05-08,N625FB,23,347,2009.8703170028818444,1475
2025-05-09,N625FB,2,1366,1834.1325036603221083,0
2025-05-09,N622FB,3,556,1862.0953237410071942,1450
2025-05-09,N625FB,3,829,1942.8829915560916767,1450
2025-05-09,N622FB,4,1195,1876.7573221757322176,0
2025-05-09,N622FB,5,112,1778.3482142857142857,0
2025-05-09,N624FB,5,1364,1856.8731671554252199,1425
2025-05-09,N625FB,23,1304,2020.4754601226993865,0
2025-05-10,N625FB,0,1385,2029.7111913357400722,0
2025-05-10,N625FB,2,1230,1914.6341463414634146,0
2025-05-10,N622FB,3,602,1940.2408637873754153,1525
2025-05-10,N625FB,3,911,1873.3534577387486279,0
2025-05-10,N622FB,4,1269,1961.9385342789598109,1625
2025-05-10,N624FB,4,1,0.00000000000000000000,0
2025-05-10,N622FB,5,178,1855.1966292134831461,0
2025-05-10,N624FB,5,1577,1883.7349397590361446,1475
2025-05-10,N625FB,22,410,1757.3170731707317073,0
2025-05-10,N625FB,23,1393,1905.0789662598707825,1575
2025-05-11,N625FB,0,223,1926.7937219730941704,0
2025-05-11,N625FB,1,46,1847.2826086956521739,0
2025-05-11,N625FB,2,1497,1867.9525718102872411,1475
2025-05-11,N622FB,3,574,1814.7212543554006969,0
2025-05-11,N625FB,3,856,1961.5946261682242991,1475
2025-05-11,N622FB,4,1315,1816.5589353612167300,1425
2025-05-11,N622FB,5,140,1981.4285714285714286,0
2025-05-11,N624FB,5,1211,2134.4137076796036334,0
2025-05-11,N625FB,23,1226,2022.6345840130505710,0
2025-05-12,N625FB,0,1530,1967.8431372549019608,1675
2025-05-12,N625FB,1,182,1828.8461538461538462,0
2025-05-12,N625FB,2,774,1828.2945736434108527,0
2025-05-12,N622FB,3,570,1865.8771929824561404,0
2025-05-12,N625FB,3,955,2057.4345549738219895,0
2025-05-12,N622FB,4,1165,1860.1502145922746781,1500
2025-05-12,N622FB,5,112,1877.2321428571428571,0
2025-05-12,N624FB,5,1291,2087.5096824167312161,0
2025-05-12,N622FB,23,1285,2038.3852140077821012,0
2025-05-13,N622FB,0,747,1990.3949129852744311,0
2025-05-13,N622FB,2,1272,2057.5864779874213836,0
2025-05-13,N622FB,3,842,2133.4619952494061758,0
2025-05-13,N624FB,3,628,1976.8312101910828025,0
2025-05-13,N624FB,4,1266,1991.3309636650868878,1600
2025-05-13,N624FB,5,277,1923.5559566787003610,0
2025-05-13,N625FB,5,1219,1944.8933552091878589,0
2025-05-13,N625FB,23,1014,1973.1262327416173570,0
2025-05-14,N625FB,0,1177,2012.3406966864910790,0
2025-05-14,N625FB,2,1133,1976.6328331862312445,0
2025-05-14,N624FB,3,583,1949.6140651801029160,0
2025-05-14,N625FB,3,973,2082.6053442959917780,0
2025-05-14,N624FB,4,1214,1864.9093904448105437,1525
2025-05-14,N624FB,5,128,2033.2031250000000000,0
2025-05-14,N625FB,5,1020,1949.4852941176470588,0
2025-05-14,N622FB,23,1298,1941.2750385208012327,0
2025-05-15,N622FB,0,1280,1845.3515625000000000,0
2025-05-15,N622FB,2,1102,1907.0099818511796733,0
2025-05-15,N622FB,3,1000,1946.4250000000000000,0
2025-05-15,N624FB,3,530,1910.5188679245283019,0
2025-05-15,N624FB,4,1414,1978.5537482319660537,1625
2025-05-15,N624FB,5,340,2080.5882352941176471,0
2025-05-15,N625FB,5,1378,1868.0878084179970972,0
2025-05-15,N624FB,22,155,2288.7096774193548387,0
2025-05-15,N624FB,23,1376,2394.8946220930232558,1650
2025-05-16,N624FB,0,1509,1921.3717693836978131,1725
2025-05-16,N624FB,1,952,1865.9138655462184874,0
2025-05-16,N624FB,2,1526,2032.4377457404980341,1750
2025-05-16,N624FB,3,119,2022.8991596638655462,0
2025-05-16,N625FB,3,538,2000.9758364312267658,0
2025-05-16,N625FB,4,1496,1832.6036096256684492,1525
2025-05-16,N623FB,5,1397,1845.7766642806012885,1500
2025-05-16,N625FB,5,423,1797.7541371158392435,0
2025-05-16,N622FB,22,5,1280.0000000000000000,0
2025-05-16,N622FB,23,1388,1909.7082132564841499,1650
2025-05-17,N622FB,0,230,1886.8478260869565217,0
2025-05-17,N622FB,2,1387,1996.4852198990627253,0
2025-05-17,N622FB,3,864,2177.0254629629629630,0
2025-05-17,N625FB,3,634,1972.0820189274447950,0
2025-05-17,N625FB,4,1379,1861.4213197969543147,1575
2025-05-17,N624FB,5,1208,1951.8004966887417219,0
2025-05-17,N625FB,5,129,1842.6356589147286822,0
2025-05-17,N624FB,23,1385,2103.9169675090252708,0
2025-05-18,N624FB,0,683,2016.2518301610541728,0
