hour,registration,unique_flights,position_records,avg_altitude,min_altitude,low_altitude_count,hover_count,total_hover_seconds
2024-11-08 05:00:00+00,N621FB,1,111,1570.9459459459459459,0,2,0,0
2024-11-08 05:00:00+00,N624FB,1,877,1641.9612314709236032,0,38,0,0
2024-11-08 06:00:00+00,N621FB,1,510,1546.1764705882352941,0,19,0,0
2024-11-08 06:00:00+00,N624FB,1,492,1737.4491869918699187,0,3,0,0
2024-11-08 07:00:00+00,N621FB,1,982,1724.7454175152749491,1300,0,0,0
2024-11-08 08:00:00+00,N621FB,1,458,1715.9934497816593886,0,4,0,0
2024-11-08 08:00:00+00,N624FB,1,994,1876.2323943661971831,0,16,0,0
2024-11-08 09:00:00+00,N621FB,1,48,1451.0416666666666667,0,13,0,0
2024-11-08 09:00:00+00,N624FB,1,1316,1694.5858662613981763,1300,0,0,0
2024-11-08 10:00:00+00,N621FB,1,731,2716.5868673050615595,1375,0,0,0
2024-11-08 10:00:00+00,N624FB,2,551,1930.0362976406533575,0,27,0,0
2024-11-08 11:00:00+00,N621FB,1,689,2502.9390420899854862,1500,0,0,0
2024-11-08 11:00:00+00,N624FB,1,695,2474.0647482014388489,1825,0,0,0
2024-11-08 12:00:00+00,N621FB,2,236,1367.3728813559322034,0,28,0,0
2024-11-08 12:00:00+00,N624FB,1,269,1675.1858736059479554,0,4,0,0
2024-11-08 15:00:00+00,N621FB,1,1164,1657.4527491408934708,0,23,0,0
2024-11-08 16:00:00+00,N621FB,1,539,1492.1150278293135436,0,2,0,0
2024-11-08 18:00:00+00,N621FB,1,901,1505.8546059933407325,0,12,0,0
2024-11-08 19:00:00+00,N621FB,1,416,1882.9326923076923077,0,3,0,0
2024-11-08 22:00:00+00,N623FB,1,8,0.00000000000000000000,0,8,0,0
2024-11-08 23:00:00+00,N623FB,1,1019,1810.7948969578017664,0,1,0,0
2024-11-09 00:00:00+00,N623FB,1,386,1690.2202072538860104,0,3,0,0
2024-11-09 01:00:00+00,N623FB,1,280,1972.6785714285714286,0,7,0,0
2024-11-09 02:00:00+00,N623FB,2,899,2050.9733036707452725,0,3,0,0
2024-11-09 03:00:00+00,N621FB,1,731,1699.7948016415868673,0,10,0,0
2024-11-09 04:00:00+00,N621FB,1,1335,1618.7078651685393258,1325,0,0,0
2024-11-09 05:00:00+00,N621FB,1,392,1801.0841836734693878,0,3,0,0
2024-11-09 05:00:00+00,N623FB,1,1220,1739.9795081967213115,0,12,0,0
2024-11-09 06:00:00+00,N621FB,1,574,2025.1306620209059233,0,12,0,0
2024-11-09 06:00:00+00,N623FB,1,914,1838.1838074398249453,0,2,0,0
2024-11-09 07:00:00+00,N621FB,1,1562,1734.2509603072983355,1450,0,0,0
2024-11-09 08:00:00+00,N621FB,1,514,1699.3677042801556420,0,3,0,0
2024-11-09 08:00:00+00,N623FB,1,1372,1965.6158892128279883,0,15,0,0
2024-11-09 09:00:00+00,N623FB,1,1548,1669.2506459948320413,1425,0,0,0
2024-11-09 10:00:00+00,N623FB,1,117,1941.6666666666666667,0,3,0,0
2024-11-09 15:00:00+00,N623FB,1,952,1602.3634453781512605,0,36,0,0
2024-11-09 16:00:00+00,N623FB,1,55,1706.8181818181818182,0,2,0,0
2024-11-09 18:00:00+00,N623FB,1,617,1595.9481361426256078,0,18,0,0
2024-11-09 19:00:00+00,N623FB,1,663,1853.8461538461538462,0,4,0,0
2024-11-09 22:00:00+00,N624FB,1,682,1853.1524926686217009,0,8,0,0
2024-11-09 23:00:00+00,N624FB,1,1341,1856.3571961222967934,0,3,0,0
2024-11-10 03:00:00+00,N623FB,1,568,1809.1549295774647887,0,7,0,0
2024-11-10 03:00:00+00,N624FB,1,808,1887.9331683168316832,0,4,0,0
2024-11-10 04:00:00+00,N623FB,1,1251,1689.1087130295763389,1475,0,0,0
2024-11-10 05:00:00+00,N623FB,1,136,1829.4117647058823529,0,3,0,0
2024-11-10 05:00:00+00,N624FB,1,1033,1918.1510164569215876,0,11,0,0
2024-11-10 06:00:00+00,N623FB,1,773,1665.9443725743855110,0,10,0,0
2024-11-10 06:00:00+00,N624FB,1,784,1883.2270408163265306,0,3,0,0
2024-11-10 07:00:00+00,N623FB,1,1210,1747.9545454545454545,1425,0,0,0
2024-11-10 08:00:00+00,N623FB,1,67,1782.4626865671641791,0,3,0,0
2024-11-10 08:00:00+00,N624FB,1,1346,1964.7102526002971768,0,8,0,0
2024-11-10 09:00:00+00,N624FB,1,1103,1797.5521305530371714,0,3,0,0
2024-11-10 15:00:00+00,N624FB,1,804,1629.9751243781094527,0,17,0,0
2024-11-10 16:00:00+00,N624FB,1,376,1910.6382978723404255,1325,0,0,0
2024-11-10 19:00:00+00,N624FB,2,1150,1643.0000000000000000,0,17,0,0
2024-11-10 20:00:00+00,N624FB,1,60,1697.9166666666666667,0,2,0,0
2024-11-10 23:00:00+00,N623FB,1,964,1762.5518672199170124,0,14,0,0
2024-11-11 00:00:00+00,N623FB,1,935,2234.5721925133689840,0,6,0,0
2024-11-11 02:00:00+00,N623FB,1,907,2564.9669239250275634,0,7,0,0
2024-11-11 03:00:00+00,N623FB,1,1004,4152.0916334661354582,0,5,0,0
2024-11-11 03:00:00+00,N624FB,1,620,1760.7258064516129032,0,11,0,0
2024-11-11 04:00:00+00,N624FB,1,1107,1605.4426377597109304,1350,0,0,0
2024-11-11 04:00:00+00,N625FB,1,9,408.3333333333333333,0,7,0,0
2024-11-11 05:00:00+00,N624FB,1,66,1758.7121212121212121,0,1,0,0
2024-11-11 05:00:00+00,N625FB,1,1327,1823.8131122833458930,1625,0,0,0
2024-11-11 06:00:00+00,N624FB,1,588,1730.2721088435374150,0,5,0,0
2024-11-11 06:00:00+00,N625FB,1,810,1739.7222222222222222,0,4,0,0
2024-11-11 07:00:00+00,N624FB,1,1332,1639.3393393393393393,1400,0,0,0
2024-11-11 07:00:00+00,N625FB,1,25,1075.0000000000000000,0,11,0,0
2024-11-11 08:00:00+00,N624FB,1,166,1618.8253012048192771,0,3,0,0
2024-11-11 08:00:00+00,N625FB,1,1361,1807.3842762674504041,1525,0,0,0
2024-11-11 09:00:00+00,N625FB,1,761,1840.6701708278580815,0,5,0,0
2024-11-11 15:00:00+00,N625FB,1,696,1758.8362068965517241,0,10,0,0
2024-11-11 16:00:00+00,N625FB,1,696,1489.7629310344827586,1150,0,0,0
2024-11-11 18:00:00+00,N625FB,1,24,1443.7500000000000000,0,5,0,0
2024-11-11 19:00:00+00,N621FB,2,242,1855.1652892561983471,0,12,0,0
2024-11-11 19:00:00+00,N625FB,1,1317,1668.5079726651480638,1375,0,0,0
2024-11-11 20:00:00+00,N621FB,2,724,2207.6657458563535912,1700,0,0,0
2024-11-11 20:00:00+00,N625FB,1,180,1846.5277777777777778,1425,0,0,0
2024-11-11 21:00:00+00,N621FB,1,142,1982.0422535211267606,0,3,0,0
2024-11-11 22:00:00+00,N621FB,1,173,1711.1271676300578035,0,10,0,0
2024-11-11 23:00:00+00,N621FB,1,1479,1791.8864097363083164,1550,0,0,0
2024-11-12 00:00:00+00,N621FB,1,286,2049.8251748251748252,0,4,0,0
2024-11-12 02:00:00+00,N621FB,1,1286,2079.8211508553654743,0,5,0,0
2024-11-12 03:00:00+00,N621FB,1,728,1931.2156593406593407,0,4,0,0
2024-11-12 03:00:00+00,N625FB,1,584,1910.4880136986301370,0,5,0,0
2024-11-12 04:00:00+00,N625FB,1,1258,1715.6200317965023847,1475,0,0,0
2024-11-12 05:00:00+00,N623FB,1,1296,1918.4606481481481481,0,9,0,0
2024-11-12 05:00:00+00,N625FB,1,98,1886.7346938775510204,0,2,0,0
2024-11-12 06:00:00+00,N623FB,1,978,1810.5828220858895706,0,3,0,0
2024-11-12 06:00:00+00,N625FB,1,663,1741.6666666666666667,0,1,0,0
2024-11-12 07:00:00+00,N623FB,1,23,1093.4782608695652174,0,10,0,0
2024-11-12 07:00:00+00,N625FB,1,1205,1743.5477178423236515,1550,0,0,0
2024-11-12 08:00:00+00,N623FB,1,1238,1806.6841680129240711,1550,0,0,0
2024-11-12 08:00:00+00,N625FB,1,41,1776.8292682926829268,0,2,0,0
2024-11-12 09:00:00+00,N623FB,1,655,1855.5343511450381679,0,3,0,0
2024-11-12 15:00:00+00,N623FB,1,1114,1760.6373429084380610,0,6,0,0
2024-11-12 16:00:00+00,N623FB,1,11,1456.8181818181818182,1400,0,0,0
2024-11-12 18:00:00+00,N624FB,1,738,1692.6829268292682927,0,17,0,0
2024-11-12 19:00:00+00,N624FB,1,902,1587.5554323725055432,0,4,0,0
2024-11-12 21:00:00+00,N625FB,3,527,1691.8406072106261860,0,26,0,0
2024-11-12 22:00:00+00,N625FB,1,845,1865.5325443786982249,0,5,0,0
2024-11-13 01:00:00+00,N621FB,1,156,3388.6217948717948718,0,5,0,0
2024-11-13 01:00:00+00,N625FB,1,121,1819.6280991735537190,0,12,0,0
2024-11-13 02:00:00+00,N621FB,1,48,6570.3125000000000000,5475,0,0,0
2024-11-13 02:00:00+00,N625FB,1,1284,1796.9820872274143302,1500,0,0,0
2024-11-13 03:00:00+00,N621FB,1,380,2748.5526315789473684,0,4,0,0
2024-11-13 03:00:00+00,N624FB,1,540,1942.1296296296296296,0,16,0,0
2024-11-13 03:00:00+00,N625FB,1,781,1780.2176696542893726,0,2,0,0
2024-11-13 04:00:00+00,N624FB,1,1238,1945.9006462035541195,1550,0,0,0
2024-11-13 05:00:00+00,N624FB,1,116,1776.5086206896551724,0,4,0,0
2024-11-13 05:00:00+00,N625FB,1,1307,1940.2448355011476664,0,14,0,0
2024-11-13 06:00:00+00,N624FB,1,657,1842.0091324200913242,0,3,0,0
2024-11-13 06:00:00+00,N625FB,1,907,1806.5600882028665932,0,5,0,0
2024-11-13 07:00:00+00,N624FB,1,1280,1931.1328125000000000,1350,0,0,0
2024-11-13 08:00:00+00,N624FB,1,19,1305.2631578947368421,0,2,0,0
2024-11-13 08:00:00+00,N625FB,1,1305,1768.4674329501915709,0,9,0,0
2024-11-13 09:00:00+00,N625FB,1,624,1975.6009615384615385,0,5,0,0
2024-11-13 10:00:00+00,N625FB,1,52,1802.8846153846153846,0,8,0,0
2024-11-13 11:00:00+00,N625FB,1,592,1962.7533783783783784,0,4,0,0
2024-11-13 13:00:00+00,N625FB,1,60,1468.3333333333333333,0,12,0,0
2024-11-13 14:00:00+00,N625FB,3,236,1554.7669491525423729,1400,0,0,0
2024-11-13 15:00:00+00,N625FB,1,113,1559.0707964601769912,0,1,0,0
2024-11-13 16:00:00+00,N625FB,1,96,1165.3645833333333333,0,28,0,0
2024-11-13 17:00:00+00,N625FB,2,166,1507.0783132530120482,1425,0,0,0
2024-11-13 18:00:00+00,N625FB,1,134,1543.6567164179104478,0,2,0,0
2024-11-13 21:00:00+00,N624FB,1,872,1776.2614678899082569,0,8,0,0
2024-11-13 22:00:00+00,N624FB,1,768,1835.3190104166666667,0,2,0,0
2024-11-14 01:00:00+00,N624FB,1,413,1714.0435835351089588,0,3,0,0
2024-11-14 02:00:00+00,N624FB,1,1414,1780.7284299858557284,1500,0,0,0
2024-11-14 03:00:00+00,N623FB,1,754,1731.3660477453580902,0,15,0,0
2024-11-14 03:00:00+00,N624FB,1,493,1718.5091277890466531,0,2,0,0
2024-11-14 04:00:00+00,N623FB,1,1395,1643.6200716845878136,1350,0,0,0
2024-11-14 04:00:00+00,N625FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-14 05:00:00+00,N623FB,1,174,1687.9310344827586207,0,2,0,0
2024-11-14 05:00:00+00,N625FB,1,1240,1765.8669354838709677,0,15,0,0
2024-11-14 06:00:00+00,N623FB,1,649,1637.0184899845916795,0,12,0,0
2024-11-14 06:00:00+00,N625FB,1,1416,1728.4957627118644068,1425,0,0,0
2024-11-14 07:00:00+00,N623FB,1,1411,1677.6754075124025514,1400,0,0,0
2024-11-14 07:00:00+00,N625FB,1,5,555.0000000000000000,0,3,0,0
2024-11-14 08:00:00+00,N623FB,1,230,1821.6304347826086957,0,3,0,0
2024-11-14 08:00:00+00,N625FB,1,1046,1856.0946462715105163,0,14,0,0
2024-11-14 09:00:00+00,N625FB,2,776,1710.4059278350515464,0,7,0,0
2024-11-14 15:00:00+00,N625FB,1,783,1872.7969348659003831,0,10,0,0
2024-11-14 16:00:00+00,N625FB,1,319,1864.5768025078369906,0,4,0,0
2024-11-15 15:00:00+00,N623FB,1,343,2190.2332361516034985,0,8,0,0
2024-11-15 16:00:00+00,N623FB,1,479,1745.7202505219206681,0,1,0,0
2024-11-15 17:00:00+00,N621FB,1,1046,2042.8776290630975143,0,3,0,0
2024-11-15 18:00:00+00,N621FB,1,995,2509.3969849246231156,1550,0,0,0
2024-11-15 21:00:00+00,N624FB,1,690,1904.5652173913043478,0,8,0,0
2024-11-15 22:00:00+00,N624FB,1,800,1887.9062500000000000,1625,0,0,0
2024-11-16 02:00:00+00,N624FB,1,1039,1935.9961501443695861,0,5,0,0
2024-11-16 02:00:00+00,N625FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-16 03:00:00+00,N624FB,1,756,1948.1481481481481481,0,1,0,0
2024-11-16 03:00:00+00,N625FB,1,570,2131.8859649122807018,0,4,0,0
2024-11-16 04:00:00+00,N625FB,1,1394,1946.7718794835007174,1650,0,0,0
2024-11-16 05:00:00+00,N624FB,1,1412,1954.8512747875354108,0,8,0,0
2024-11-16 05:00:00+00,N625FB,1,143,1929.5454545454545455,0,4,0,0
2024-11-16 06:00:00+00,N624FB,1,913,2081.4348302300109529,0,4,0,0
2024-11-16 06:00:00+00,N625FB,1,735,1781.9727891156462585,0,7,0,0
2024-11-16 07:00:00+00,N624FB,1,2,0.00000000000000000000,0,2,0,0
2024-11-16 07:00:00+00,N625FB,1,1360,1939.1176470588235294,1600,0,0,0
2024-11-16 08:00:00+00,N624FB,1,1377,2136.8373275236020334,0,5,0,0
2024-11-16 08:00:00+00,N625FB,1,561,2168.1372549019607843,0,3,0,0
2024-11-16 09:00:00+00,N624FB,1,743,3270.5585464333781965,0,3,0,0
2024-11-16 23:00:00+00,N625FB,1,1200,2134.3541666666666667,0,3,0,0
2024-11-17 00:00:00+00,N625FB,1,634,1984.6608832807570978,0,4,0,0
2024-11-17 02:00:00+00,N625FB,1,620,2084.7177419354838710,1425,0,0,0
2024-11-17 03:00:00+00,N621FB,1,658,1908.1686930091185410,0,6,0,0
2024-11-17 03:00:00+00,N625FB,1,703,2020.7681365576102418,0,1,0,0
2024-11-17 04:00:00+00,N621FB,1,1355,1944.9446494464944649,1775,0,0,0
2024-11-17 04:00:00+00,N624FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-17 05:00:00+00,N621FB,1,158,1962.8164556962025316,0,3,0,0
2024-11-17 05:00:00+00,N624FB,1,1243,2128.2381335478680611,0,12,0,0
2024-11-17 06:00:00+00,N624FB,1,977,2115.1484135107471853,0,4,0,0
2024-11-17 08:00:00+00,N624FB,1,1444,2171.8144044321329640,0,7,0,0
2024-11-17 09:00:00+00,N624FB,2,867,2197.2318339100346021,0,4,0,0
2024-11-17 15:00:00+00,N623FB,1,600,1996.9166666666666667,0,9,0,0
2024-11-17 16:00:00+00,N623FB,2,838,2747.3747016706443914,0,1,0,0
2024-11-17 17:00:00+00,N623FB,1,96,2234.3750000000000000,1550,0,0,0
2024-11-17 21:00:00+00,N621FB,1,155,2138.2258064516129032,0,3,0,0
2024-11-17 22:00:00+00,N621FB,2,872,2258.4575688073394495,1775,0,0,0
2024-11-17 23:00:00+00,N621FB,1,228,2177.0833333333333333,0,4,0,0
2024-11-17 23:00:00+00,N624FB,1,1037,2204.2189006750241080,0,7,0,0
2024-11-18 00:00:00+00,N624FB,1,992,2024.1179435483870968,0,3,0,0
2024-11-18 02:00:00+00,N624FB,1,1113,1972.4168912848158131,0,7,0,0
2024-11-18 03:00:00+00,N624FB,1,1018,2016.6502946954813360,0,4,0,0
2024-11-18 05:00:00+00,N625FB,1,1007,1922.1449851042701092,0,4,0,0
2024-11-18 06:00:00+00,N625FB,1,769,2048.1469440832249675,0,4,0,0
2024-11-18 07:00:00+00,N625FB,1,4,0.00000000000000000000,0,4,0,0
2024-11-18 08:00:00+00,N625FB,1,1106,2041.0262206148282098,0,6,0,0
2024-11-18 09:00:00+00,N625FB,1,587,1922.9131175468483816,0,5,0,0
2024-11-18 15:00:00+00,N621FB,1,329,1596.5045592705167173,0,9,0,0
2024-11-18 16:00:00+00,N621FB,3,795,1755.4402515723270440,0,4,0,0
2024-11-18 17:00:00+00,N621FB,1,35,1530.0000000000000000,0,3,0,0
2024-11-18 19:00:00+00,N621FB,1,876,1743.7500000000000000,0,9,0,0
2024-11-18 20:00:00+00,N621FB,1,1,1450.0000000000000000,1450,0,0,0
2024-11-18 23:00:00+00,N625FB,1,666,1965.9159159159159159,0,5,0,0
2024-11-19 00:00:00+00,N625FB,1,1433,1985.5547801814375436,1525,0,0,0
2024-11-19 01:00:00+00,N625FB,1,19,1264.4736842105263158,0,4,0,0
2024-11-19 02:00:00+00,N625FB,1,831,1755.3249097472924188,0,10,0,0
2024-11-19 03:00:00+00,N624FB,1,482,1857.4170124481327801,0,3,0,0
2024-11-19 03:00:00+00,N625FB,1,764,1712.5654450261780105,0,3,0,0
2024-11-19 04:00:00+00,N624FB,1,1107,1779.5392953929539295,1575,0,0,0
2024-11-19 05:00:00+00,N624FB,1,101,1895.0495049504950495,0,4,0,0
2024-11-19 05:00:00+00,N625FB,1,1290,1746.8604651162790698,0,8,0,0
2024-11-19 06:00:00+00,N624FB,1,606,1833.3745874587458746,0,1,0,0
2024-11-19 06:00:00+00,N625FB,1,1058,1860.5623818525519849,0,3,0,0
2024-11-19 07:00:00+00,N624FB,1,1399,1849.7140814867762688,1600,0,0,0
2024-11-19 08:00:00+00,N624FB,1,282,1837.0567375886524823,0,3,0,0
2024-11-19 08:00:00+00,N625FB,2,708,1735.0282485875706215,0,11,0,0
2024-11-19 09:00:00+00,N625FB,1,792,1977.3674242424242424,0,4,0,0
2024-11-19 15:00:00+00,N623FB,2,471,1744.1082802547770701,0,15,0,0
2024-11-19 16:00:00+00,N623FB,1,608,1574.0131578947368421,0,3,0,0
2024-11-19 17:00:00+00,N623FB,1,315,1652.9365079365079365,0,16,0,0
2024-11-19 18:00:00+00,N623FB,2,968,1665.1601239669421488,0,4,0,0
2024-11-19 22:00:00+00,N621FB,2,209,1721.4114832535885167,0,8,0,0
2024-11-19 23:00:00+00,N621FB,1,451,2044.2904656319290466,0,4,0,0
2024-11-19 23:00:00+00,N625FB,1,365,1685.2054794520547945,0,11,0,0
2024-11-20 00:00:00+00,N625FB,1,1136,1928.5871478873239437,1425,0,0,0
2024-11-20 01:00:00+00,N625FB,1,356,2034.4101123595505618,0,4,0,0
2024-11-20 02:00:00+00,N625FB,1,778,1712.1465295629820051,0,17,0,0
2024-11-20 03:00:00+00,N621FB,1,562,1620.8185053380782918,0,13,0,0
2024-11-20 03:00:00+00,N625FB,1,786,1654.4847328244274809,0,3,0,0
2024-11-20 04:00:00+00,N621FB,1,1244,1555.7475884244372990,1300,0,0,0
2024-11-20 04:00:00+00,N624FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-20 05:00:00+00,N621FB,1,87,1655.4597701149425287,0,3,0,0
2024-11-20 05:00:00+00,N624FB,1,1285,1596.5953307392996109,0,15,0,0
2024-11-20 06:00:00+00,N621FB,1,590,1597.1186440677966102,0,18,0,0
2024-11-20 06:00:00+00,N624FB,1,826,1785.8050847457627119,0,4,0,0
2024-11-20 07:00:00+00,N621FB,1,1218,1674.0763546798029557,1400,0,0,0
2024-11-20 07:00:00+00,N624FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-20 08:00:00+00,N621FB,1,607,1535.7084019769357496,0,2,0,0
2024-11-20 08:00:00+00,N624FB,1,1395,2086.7562724014336918,0,12,0,0
2024-11-20 09:00:00+00,N624FB,1,1294,1955.8539412673879444,1425,0,0,0
2024-11-20 10:00:00+00,N624FB,1,157,1654.4585987261146497,0,4,0,0
2024-11-20 15:00:00+00,N623FB,1,1039,1636.7420596727622714,0,10,0,0
2024-11-20 16:00:00+00,N623FB,1,36,1413.8888888888888889,0,3,0,0
2024-11-20 18:00:00+00,N623FB,1,1062,1607.1563088512241055,0,14,0,0
2024-11-20 19:00:00+00,N623FB,1,401,1638.6533665835411471,1200,0,0,0
2024-11-20 23:00:00+00,N624FB,1,682,1741.7521994134897361,0,8,0,0
2024-11-21 00:00:00+00,N624FB,1,665,1813.5338345864661654,0,3,0,0
2024-11-21 01:00:00+00,N624FB,1,335,1790.5223880597014925,0,13,0,0
2024-11-21 02:00:00+00,N624FB,1,1456,1971.1023351648351648,1425,0,0,0
2024-11-21 03:00:00+00,N621FB,1,566,1463.0742049469964664,0,12,0,0
2024-11-21 03:00:00+00,N624FB,1,969,1781.8369453044375645,0,4,0,0
2024-11-21 04:00:00+00,N621FB,1,1330,1436.7293233082706767,1100,0,0,0
2024-11-21 05:00:00+00,N621FB,1,236,1556.4618644067796610,0,4,0,0
2024-11-21 05:00:00+00,N625FB,1,1202,1755.6364392678868552,0,11,0,0
2024-11-21 06:00:00+00,N621FB,1,585,1561.9658119658119658,0,13,0,0
2024-11-21 06:00:00+00,N625FB,1,793,1720.5233291298865069,0,4,0,0
2024-11-21 07:00:00+00,N621FB,1,1332,1374.7747747747747748,1125,0,0,0
2024-11-21 07:00:00+00,N625FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-21 08:00:00+00,N621FB,1,106,1649.7641509433962264,0,2,0,0
2024-11-21 08:00:00+00,N625FB,2,977,1708.3930399181166837,0,14,0,0
2024-11-21 09:00:00+00,N625FB,1,716,1970.1466480446927374,0,4,0,0
2024-11-21 20:00:00+00,N624FB,1,419,1756.0859188544152745,0,16,0,0
2024-11-21 23:00:00+00,N624FB,2,994,1928.6217303822937626,0,12,0,0
2024-11-22 00:00:00+00,N624FB,1,375,1778.0666666666666667,0,2,0,0
2024-11-22 02:00:00+00,N624FB,1,1130,1879.4690265486725664,0,11,0,0
2024-11-22 03:00:00+00,N621FB,1,758,1701.9129287598944591,0,19,0,0
2024-11-22 03:00:00+00,N624FB,1,832,1811.9591346153846154,0,2,0,0
2024-11-22 04:00:00+00,N621FB,1,1393,1794.9389806173725772,1500,0,0,0
2024-11-22 04:00:00+00,N625FB,1,9,0.00000000000000000000,0,9,0,0
2024-11-22 05:00:00+00,N621FB,1,89,1682.3033707865168539,0,2,0,0
2024-11-22 05:00:00+00,N625FB,1,1279,1739.2689601250977326,0,8,0,0
2024-11-22 06:00:00+00,N621FB,1,704,1704.9005681818181818,0,16,0,0
2024-11-22 06:00:00+00,N625FB,1,1264,1750.6131329113924051,0,3,0,0
2024-11-22 07:00:00+00,N621FB,1,1460,1640.2568493150684932,1450,0,0,0
2024-11-22 08:00:00+00,N621FB,1,297,1950.5050505050505051,0,3,0,0
2024-11-22 08:00:00+00,N625FB,1,1144,1838.8111888111888112,0,11,0,0
2024-11-22 09:00:00+00,N625FB,1,638,1741.6144200626959248,0,4,0,0
2024-11-22 13:00:00+00,N621FB,1,1213,1707.9967023907666941,0,17,0,0
2024-11-22 14:00:00+00,N621FB,1,58,1669.8275862068965517,1325,0,0,0
2024-11-22 22:00:00+00,N624FB,1,182,1818.1318681318681319,0,6,0,0
2024-11-22 23:00:00+00,N624FB,1,1202,1817.7412645590682196,1425,0,0,0
2024-11-23 00:00:00+00,N624FB,1,1424,2098.1214887640449438,1500,0,0,0
2024-11-23 01:00:00+00,N624FB,1,389,1883.5475578406169666,0,1,0,0
2024-11-23 02:00:00+00,N624FB,1,574,1786.5853658536585366,0,9,0,0
2024-11-23 03:00:00+00,N624FB,1,709,1844.7813822284908322,0,4,0,0
2024-11-23 03:00:00+00,N625FB,1,656,1712.3475609756097561,0,10,0,0
2024-11-23 04:00:00+00,N625FB,1,1302,1778.9362519201228879,1450,0,0,0
2024-11-23 05:00:00+00,N624FB,1,1328,1990.8697289156626506,0,9,0,0
2024-11-23 05:00:00+00,N625FB,1,125,1939.0000000000000000,0,2,0,0
2024-11-23 06:00:00+00,N624FB,1,1229,1907.2213181448331977,0,4,0,0
2024-11-23 06:00:00+00,N625FB,1,559,1912.7012522361359571,0,9,0,0
2024-11-23 07:00:00+00,N624FB,1,2,0.00000000000000000000,0,2,0,0
2024-11-23 07:00:00+00,N625FB,1,1380,2122.7536231884057971,1800,0,0,0
2024-11-23 08:00:00+00,N624FB,1,1275,1843.9215686274509804,0,8,0,0
2024-11-23 08:00:00+00,N625FB,1,83,2143.9759036144578313,0,3,0,0
2024-11-23 09:00:00+00,N624FB,1,508,1893.6515748031496063,0,4,0,0
2024-11-23 13:00:00+00,N625FB,1,1079,1763.0444856348470806,0,12,0,0
2024-11-23 18:00:00+00,N625FB,3,920,1852.4456521739130435,0,13,0,0
2024-11-23 19:00:00+00,N625FB,1,298,1748.8255033557046980,1425,0,0,0
2024-11-23 23:00:00+00,N624FB,1,1166,1935.9777015437392796,0,9,0,0
2024-11-24 00:00:00+00,N624FB,1,580,2149.8275862068965517,0,3,0,0
2024-11-24 02:00:00+00,N624FB,2,1048,1952.9580152671755725,0,12,0,0
2024-11-24 03:00:00+00,N623FB,1,508,1701.4271653543307087,0,11,0,0
2024-11-24 03:00:00+00,N624FB,1,809,1837.5772558714462299,0,3,0,0
2024-11-24 04:00:00+00,N623FB,1,1074,1872.6722532588454376,1475,0,0,0
2024-11-24 05:00:00+00,N623FB,1,163,1959.5092024539877301,0,4,0,0
2024-11-24 05:00:00+00,N625FB,1,1060,1847.8537735849056604,0,13,0,0
2024-11-24 06:00:00+00,N623FB,1,508,1814.3208661417322835,0,8,0,0
2024-11-24 06:00:00+00,N625FB,1,1014,1786.8836291913214990,0,3,0,0
2024-11-24 07:00:00+00,N623FB,1,1178,1915.2164685908319185,1500,0,0,0
2024-11-24 08:00:00+00,N623FB,1,84,2261.0119047619047619,0,1,0,0
2024-11-24 08:00:00+00,N625FB,1,1259,1838.8602065131056394,0,9,0,0
2024-11-24 09:00:00+00,N625FB,1,948,2027.4525316455696203,0,4,0,0
2024-11-24 10:00:00+00,N625FB,1,1458,2054.2009602194787380,0,1,0,0
2024-11-24 11:00:00+00,N625FB,1,1563,2025.0799744081893794,1800,0,0,0
2024-11-24 12:00:00+00,N624FB,1,911,1884.3578485181119649,0,2,0,0
2024-11-24 12:00:00+00,N625FB,1,501,1898.3033932135728543,0,2,0,0
2024-11-24 14:00:00+00,N624FB,1,12,454.1666666666666667,0,9,0,0
2024-11-24 15:00:00+00,N624FB,1,1214,1789.3945634266886326,1475,0,0,0
2024-11-24 16:00:00+00,N624FB,1,349,1854.7994269340974212,1375,0,0,0
2024-11-24 18:00:00+00,N624FB,1,1174,1704.0247018739352641,0,9,0,0
2024-11-24 19:00:00+00,N624FB,1,703,1919.2389758179231863,0,1,0,0
2024-11-24 20:00:00+00,N621FB,2,704,1966.9744318181818182,0,8,0,0
2024-11-24 21:00:00+00,N621FB,1,25,1509.0000000000000000,0,3,0,0
2024-11-24 23:00:00+00,N623FB,1,981,1837.0540265035677880,0,8,0,0
2024-11-25 00:00:00+00,N623FB,1,847,1874.8524203069657615,0,5,0,0
2024-11-25 02:00:00+00,N623FB,1,1318,1630.2162367223065250,0,10,0,0
2024-11-25 03:00:00+00,N621FB,1,505,1577.6732673267326733,0,12,0,0
2024-11-25 03:00:00+00,N623FB,1,1287,1568.0069930069930070,0,4,0,0
2024-11-25 04:00:00+00,N621FB,1,1504,1808.8430851063829787,1425,0,0,0
2024-11-25 04:00:00+00,N625FB,1,1,0.00000000000000000000,0,1,0,0
2024-11-25 05:00:00+00,N621FB,1,108,1818.0555555555555556,0,1,0,0
2024-11-25 05:00:00+00,N625FB,1,1219,1762.2231337161607875,0,8,0,0
